Eyes,Gaze,Head,HeadTilt,Smile,Speech,UpperBody,SmileControl,EkmanExpression,ExperiencedEmotion1,ExperiencedEmotion2,InternalEmotion,ShameAwarenessSituation,ShameAwarenessInterview,DisplayRule,RelationshipIntention,MindednessMean,Gender,Situation,transcript,session
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,REST,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,"[Avatar]: Was Sie erzählt haben, haben alle anderen Bewerber auch schon gesagt.",VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,REST,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,"[Avatar]: Was Sie erzählt haben, haben alle anderen Bewerber auch schon gesagt.",VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,REST,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,"[Avatar]: Was Sie erzählt haben, haben alle anderen Bewerber auch schon gesagt.",VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,REST,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,"[Avatar]: Was Sie erzählt haben, haben alle anderen Bewerber auch schon gesagt.",VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,REST,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,REST,STRAIGHT,REST,REST,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,STRAIGHT,REST,REST,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,STRAIGHT,REST,REST,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,STRAIGHT,REST,REST,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,STRAIGHT,REST,REST,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,STRAIGHT,REST,REST,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,REST,REST,REST,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,NOD,TILT,REST,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,NOD,TILT,REST,REST,STRAIGHT,REST,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,REST,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,DOWN,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,REST,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,REST,VPN09
REST,STRAIGHT_AT_INTERVIEWER,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,NOD,TILT,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,NOD,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,NOD,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,NOD,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,NOD,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,NOD,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,NOD,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,NOD,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,NOD,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,REST,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
REST,STRAIGHT_AT_INTERVIEWER,STRAIGHT,REST,NON_DUCHENNE,REST,STRAIGHT,SMILE_CONTROL,REST,SHAME_SHYNESS,FEAR,SHAME_SHYNESS,AWARE_OF_SHAME,AWARE_OF_SHAME,DISPLAY_RULE,MAINTAIN_RELATIONSHIP,"5,33650793650794",FEMALE,S2,[Avatar]: Sie haben jetzt nicht gerade herausgestochen.,VPN09
